0 1
0 2
0 3
0 4
0 5
0 6
0 7
0 8
0 9
0 10
0 11
0 12
1 13
1 14
1 6
1 15
1 16
1 17
1 18
1 19
1 20
1 21
1 22
2 23
2 3
2 4
2 5
2 24
2 8
2 25
2 11
2 12
2 26
3 4
3 27
3 5
3 8
3 28
3 11
3 12
3 26
3 100
4 29
4 5
4 30
4 8
4 31
4 32
4 11
4 12
5 8
5 33
5 10
5 11
5 12
5 34
5 27
6 15
6 16
6 18
6 20
6 21
6 22
6 13
6 110
7 35
7 36
7 37
7 38
7 39
7 19
7 94
7 110
7 112
7 113
8 31
8 11
8 12
8 72
8 100
9 40
9 41
9 42
9 43
9 44
9 14
9 29
9 109
9 48
9 50
10 23
10 70
10 24
10 25
10 100
10 92
10 93
11 12
11 88
11 53
11 56
12 45
12 67
12 70
12 31
12 42
13 15
13 16
13 46
13 18
13 20
13 21
13 47
13 22
13 92
14 48
14 49
14 50
14 41
14 51
14 52
14 43
14 71
14 29
15 16
15 53
15 18
15 52
15 20
15 21
15 22
15 108
16 49
16 18
16 20
16 21
16 22
16 62
16 35
17 54
17 55
17 56
17 38
17 57
17 95
17 35
17 48
17 114
18 58
18 20
18 21
18 22
18 36
18 98
19 74
19 36
19 96
19 110
19 112
19 113
19 37
19 39
20 21
20 22
20 76
20 41
21 22
21 49
21 53
22 113
22 37
22 50
23 60
23 89
23 70
23 73
23 68
23 32
23 75
23 90
23 91
23 87
24 70
24 30
24 93
24 25
24 33
24 44
24 92
25 70
25 41
25 99
25 98
25 56
25 52
25 92
25 93
26 34
26 77
26 101
26 27
26 85
26 103
26 33
26 96
27 77
27 100
27 101
27 65
27 96
27 85
27 103
27 33
28 59
28 61
28 62
28 65
28 66
28 69
28 47
28 34
28 78
28 50
100 33
100 34
100 77
100 85
100 96
100 101
100 103
29 106
29 109
29 74
29 49
29 42
29 52
29 43
29 44
30 63
30 71
30 106
30 107
30 79
30 82
30 83
30 84
30 80
31 85
31 102
31 99
31 98
31 81
31 45
31 105
31 46
31 104
32 60
32 67
32 72
32 88
32 99
32 75
32 91
32 87
32 89
33 77
33 85
33 103
33 34
33 96
33 93
34 77
34 101
34 85
34 103
34 96
34 105
110 35
110 36
110 37
110 39
110 107
110 108
110 112
110 113
35 113
35 114
35 40
35 54
35 55
35 56
35 57
36 61
36 37
36 39
36 83
36 111
36 112
36 113
37 82
37 111
37 112
37 113
37 53
37 39
38 64
38 47
38 57
38 86
38 54
38 40
38 56
38 114
38 55
39 88
39 94
39 112
39 113
39 53
94 58
94 71
94 83
94 84
94 86
94 106
94 107
94 95
94 111
112 53
112 56
112 88
112 95
112 113
113 88
113 93
72 60
72 67
72 68
72 96
72 73
72 91
72 76
72 87
72 77
40 92
40 54
40 51
40 55
40 56
40 57
40 97
40 114
41 82
41 109
41 49
41 51
41 52
41 44
41 48
42 92
42 109
42 49
42 52
42 43
42 44
42 48
42 55
43 109
43 57
43 44
43 51
43 48
43 114
44 109
44 52
44 51
44 97
109 49
109 51
109 54
109 101
109 108
48 47
48 49
48 51
48 52
50 74
50 95
50 90
50 57
50 97
70 60
70 92
70 93
70 90
70 89
92 75
92 81
92 93
93 85
93 96
88 53
88 68
88 69
88 77
88 79
88 103
53 80
53 55
53 56
53 81
56 55
56 57
56 114
45 64
45 74
45 102
45 81
45 105
45 46
45 104
45 99
45 98
67 59
67 60
67 68
67 76
67 87
67 73
67 89
67 84
46 73
46 105
46 102
46 99
46 55
46 98
46 81
46 104
46 114
47 59
47 61
47 62
47 64
47 66
47 78
47 79
49 51
49 52
49 86
51 54
51 52
51 97
71 60
71 63
71 95
71 82
71 86
71 80
71 106
108 74
108 82
108 97
108 106
108 107
62 59
62 64
62 78
62 79
62 66
62 69
62 81
62 106
54 55
54 87
54 57
54 114
55 114
55 90
57 73
57 90
95 82
95 107
114 91
114 104
58 63
58 80
58 107
58 83
58 84
58 69
58 111
58 86
98 74
98 81
98 87
98 102
98 105
98 104
98 99
74 60
74 61
74 97
74 90
96 85
96 101
96 103
76 60
76 68
76 69
76 73
76 87
76 89
76 91
60 59
60 73
60 68
60 75
89 66
89 68
89 75
89 87
89 91
73 68
73 75
73 91
68 59
68 75
68 102
75 91
75 87
75 104
75 99
90 91
90 97
91 87
91 103
99 81
99 102
99 105
99 104
77 61
77 101
77 85
77 102
77 103
101 78
101 85
101 105
101 103
85 64
103 102
65 59
65 61
65 64
65 66
65 86
65 69
65 78
65 79
65 105
59 61
59 63
59 64
59 66
59 69
61 78
61 79
61 66
61 80
61 69
66 64
66 84
66 79
66 97
69 64
69 78
69 79
78 64
78 79
78 104
78 111
106 63
106 80
106 82
106 107
63 64
63 82
63 83
63 84
63 80
107 83
107 84
107 86
107 111
79 64
79 83
82 80
82 86
82 111
83 86
83 84
83 111
84 111
84 86
80 111
102 81
102 105
102 104
81 105
81 104
105 104
111 86
